year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,region,pop
2018,3,OO,SkyWest Airlines,MDW,"Chicago, IL: Chicago Midway International",209,39,8.83,2,15.93,0,12.24,0,0,1853,421,209,695,0,528,North Cent,2746388
2018,3,OO,SkyWest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4218,652,116.19,19.84,233.71,0.71,281.55,71,2,48183,15889,4796,8205,14,19279,North Cent,429954
2018,3,OO,SkyWest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",6085,866,169.14,17.54,317.6,1.65,360.08,83,3,63825,24492,3471,11105,211,24546,North Cent,2746388
2018,3,OO,SkyWest Airlines,PHL,"Philadelphia, PA: Philadelphia International",91,22,11.47,0,9.21,0,1.32,0,1,775,491,0,241,0,43,North East,1603797
2018,3,OO,SkyWest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1200,108,20.5,1.03,32.2,0.09,54.17,5,0,9871,5665,46,907,2,3251,South West,1608139
2018,3,OO,SkyWest Airlines,SAN,"San Diego, CA: San Diego International",885,139,34.16,2.56,47.53,0,54.75,6,1,10180,5452,197,1508,0,3023,South West,1386932
2018,3,OO,SkyWest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",1129,168,20.97,1.44,80.05,0,65.55,4,2,7727,1202,92,2435,0,3998,North West,737015
2018,3,OO,SkyWest Airlines,SFO,"San Francisco, CA: San Francisco International",3300,933,86.95,46.59,522.55,1,275.91,160,10,84926,13554,5465,44665,32,21210,South West,873965
2018,3,OO,SkyWest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",3535,487,87.09,9.49,177.12,1.61,211.68,20,3,28291,9354,716,5775,38,12408,North West,199723
2018,3,OO,SkyWest Airlines,TPA,"Tampa, FL: Tampa International",29,18,4.62,0,4.44,0,8.94,0,0,2135,1444,0,235,0,456,South East,384959
2018,3,UA,United Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",444,50,15.02,2.51,12.99,0,19.48,18,0,2700,856,215,449,0,1180,South East,498715
2018,3,UA,United Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",649,65,24.89,3.88,16.67,0,19.56,7,5,5075,1327,1447,854,0,1447,South Cent,961855
2018,3,UA,United Air Lines,BNA,"Nashville, TN: Nashville International",124,25,11.66,1.17,2.6,0,9.58,2,0,1471,687,39,90,0,655,South East,689447
2018,3,UA,United Air Lines,BOS,"Boston, MA: Logan International",1040,141,35.86,4.38,49.18,0,51.58,98,0,9740,2903,191,1944,0,4702,North East,675647
2018,3,UA,United Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",236,20,6.54,1.6,3.59,0,8.28,6,0,853,251,108,131,0,363,North East,585708
2018,3,UA,United Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",51,10,3.28,0.12,0.29,0,6.32,2,0,595,239,5,12,0,339,South East,874579
2018,3,UA,United Air Lines,DCA,"Washington, DC: Ronald Reagan Washington National",373,43,12.29,0.58,13.07,0,17.06,13,1,2040,611,69,357,0,1003,North East,689545
2018,3,UA,United Air Lines,DEN,"Denver, CO: Denver International",5115,505,126.95,12.84,210.72,0,154.5,46,11,35107,8968,1185,11663,0,13291,North West,715522
2018,3,UA,United Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",560,67,22.07,3.12,25.56,0,16.25,8,0,3609,1059,240,1019,0,1291,South Cent,1304379
2018,3,UA,United Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",145,21,7.26,0.36,8.63,0,4.75,0,0,1363,563,9,337,0,454,North Cent,639111
2018,3,UA,United Air Lines,EWR,"Newark, NJ: Newark Liberty International",5084,1063,178.08,23.76,654.29,0,206.87,368,17,78474,17343,4431,38195,0,18505,North East,311549
2018,3,UA,United Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",737,82,23.06,5.49,21.33,0,32.12,16,0,4668,1338,493,756,0,2081,South East,182760
2018,3,UA,United Air Lines,IAD,"Washington, DC: Washington Dulles International",1843,159,60.53,6.65,42.19,0,49.62,19,2,10945,4959,906,1277,0,3803,North East,689545
2018,3,UA,United Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",5221,537,139.87,17.15,210.38,0,169.61,65,6,32743,10915,1203,7373,0,13252,South Cent,2304580
2018,3,UA,United Air Lines,LAS,"Las Vegas, NV: Harry Reid International",1045,127,26.29,3.16,35.63,0,61.93,9,2,7655,1386,431,1860,0,3978,South West,641903
2018,3,UA,United Air Lines,LAX,"Los Angeles, CA: Los Angeles International",2267,374,105.34,9.98,166.51,0,92.17,18,1,22298,6444,1937,5760,0,8157,South West,3898747
2018,3,UA,United Air Lines,LGA,"New York, NY: LaGuardia",726,86,19.76,3.67,49.67,0,12.9,66,5,4447,1106,203,1704,0,1434,North East,8804190
2018,3,UA,United Air Lines,MCO,"Orlando, FL: Orlando International",1196,125,41.24,8.93,34.04,0,40.8,22,3,7139,2216,834,1475,0,2614,South East,307573
2018,3,UA,United Air Lines,MIA,"Miami, FL: Miami International",478,62,19.34,3.89,19.47,0,19.29,12,0,3137,1098,434,608,0,997,South East,442241
2018,3,UA,United Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",271,34,11.98,0.16,7.75,0,14.11,1,0,2159,757,10,370,0,1022,North Cent,429954
2018,3,UA,United Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",5657,568,144.04,12.33,205.94,0,205.69,101,4,35059,10923,708,7479,0,15949,North Cent,2746388
2018,3,UA,United Air Lines,PHL,"Philadelphia, PA: Philadelphia International",310,47,9.96,1.47,17.17,0,18.39,22,2,2196,460,37,524,0,1175,North East,1603797
2018,3,UA,United Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",721,86,28.72,2.32,21.06,0,33.9,3,0,4966,1362,261,616,0,2727,South West,1608139
2018,3,UA,United Air Lines,SAN,"San Diego, CA: San Diego International",814,100,34.96,2.22,28.44,0,34.37,9,2,5090,2063,60,957,0,2010,South West,1386932
2018,3,UA,United Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",781,99,29.08,3.28,28.07,0,38.57,5,1,5990,1360,353,864,0,3413,North West,737015
2018,3,UA,United Air Lines,SFO,"San Francisco, CA: San Francisco International",4847,1067,165.63,16.73,670.52,0,214.12,43,10,80200,10441,1426,49641,0,18692,South West,873965
2018,3,UA,United Air Lines,SLC,"Salt Lake City, UT: Salt Lake City International",207,24,8.02,0.93,6.13,0,8.92,0,1,2176,492,557,198,0,929,North West,199723
2018,3,UA,United Air Lines,TPA,"Tampa, FL: Tampa International",664,74,23.35,4.6,17.96,0,28.09,13,0,4335,953,578,684,0,2120,South East,384959
2018,3,VX,Virgin America,AUS,"Austin, TX: Austin - Bergstrom International",58,14,6.83,0,3.76,0,3.41,1,0,1120,657,0,239,0,224,South Cent,961855
2018,3,VX,Virgin America,BNA,"Nashville, TN: Nashville International",31,6,3.08,0,0,0,2.92,1,0,480,193,0,0,0,287,South East,689447
2018,3,VX,Virgin America,BOS,"Boston, MA: Logan International",111,16,7.61,0.57,4.92,0,2.9,9,0,913,371,43,289,0,210,North East,675647
2018,3,VX,Virgin America,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,4,3,0,1,0,0,5,0,160,130,0,30,0,0,North East,585708
2018,3,VX,Virgin America,DCA,"Washington, DC: Ronald Reagan Washington National",40,5,2.63,0,2.37,0,0,4,0,133,69,0,64,0,0,North East,689545
2018,3,VX,Virgin America,DEN,"Denver, CO: Denver International",60,14,4.97,0,3.84,0,5.19,0,0,740,170,0,164,0,406,North West,715522
2018,3,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",198,43,14.95,0.99,22.79,0,4.26,19,0,2858,840,114,1625,0,279,North East,311549
2018,3,VX,Virgin America,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",117,17,6,0,4.9,0.34,5.76,2,0,935,369,0,275,12,279,South East,182760
2018,3,VX,Virgin America,IAD,"Washington, DC: Washington Dulles International",120,17,5.38,0,2.66,0,8.95,6,0,800,268,0,157,0,375,North East,689545
2018,3,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",360,59,22.45,1.84,13.15,1,20.55,19,2,3763,1342,187,893,64,1277,North East,8804190
2018,3,VX,Virgin America,LAS,"Las Vegas, NV: Harry Reid International",364,79,24.19,0.65,18.42,0.09,35.65,12,0,4755,1584,15,888,5,2263,South West,641903
2018,3,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1335,311,61.87,1.32,160.86,1.38,85.57,52,1,15993,3981,28,6028,36,5920,South West,3898747
2018,3,VX,Virgin America,MCO,"Orlando, FL: Orlando International",62,7,4,0,1.05,0,1.95,1,1,461,302,0,42,0,117,South East,307573
2018,3,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",83,17,7.45,0,5,0,4.56,0,0,942,469,0,162,0,311,North Cent,2746388
2018,3,VX,Virgin America,PHL,"Philadelphia, PA: Philadelphia International",61,6,4,0,1,0,1,6,0,410,370,0,17,0,23,North East,1603797
2018,3,VX,Virgin America,SAN,"San Diego, CA: San Diego International",172,47,14.44,0,14.11,0,18.45,13,0,2447,1019,0,517,0,911,South West,1386932
2018,3,VX,Virgin America,SEA,"Seattle, WA: Seattle/Tacoma International",443,125,40.96,0,51.9,1.25,30.88,13,0,6701,2689,0,1608,26,2378,North West,737015
2018,3,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",2136,649,103.36,4.07,380.03,3.85,157.69,112,10,42967,8218,574,25285,204,8686,South West,873965
2018,3,WN,Southwest Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3631,509,167.8,7.63,122.94,2.47,208.16,56,1,23235,7958,368,4274,98,10537,South East,498715
2018,3,WN,Southwest Airline,AUS,"Austin, TX: Austin - Bergstrom International",1900,368,134.52,2.41,64.86,2.98,163.22,14,5,16376,6217,58,2553,335,7213,South Cent,961855
2018,3,WN,Southwest Airline,BNA,"Nashville, TN: Nashville International",2955,422,153.3,7.44,47.18,3.49,210.58,57,4,19169,7363,394,1864,322,9226,South East,689447
2018,3,WN,Southwest Airline,BOS,"Boston, MA: Logan International",879,144,62.84,2.88,35.56,0,42.71,106,0,5603,2235,270,1234,0,1864,North East,675647
2018,3,WN,Southwest Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6124,726,237.63,6.61,126.04,7.49,348.22,322,11,31842,11293,572,4088,272,15617,North East,585708
2018,3,WN,Southwest Airline,CLT,"Charlotte, NC: Charlotte Douglas International",236,50,15.49,1.25,11.24,0,22.02,1,0,2319,738,103,406,0,1072,South East,874579
2018,3,WN,Southwest Airline,DCA,"Washington, DC: Ronald Reagan Washington National",1282,290,114.41,2.65,58.92,0,114.02,41,1,15232,6776,119,1967,0,6370,North East,689545
2018,3,WN,Southwest Airline,DEN,"Denver, CO: Denver International",5765,1135,338.89,24.08,269.11,2.23,500.68,54,4,59960,17049,2494,15191,56,25170,North West,715522
2018,3,WN,Southwest Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",592,98,47.59,2.42,10.06,0,37.92,10,3,3957,1865,98,453,0,1541,North Cent,639111
2018,3,WN,Southwest Airline,EWR,"Newark, NJ: Newark Liberty International",506,134,32.53,3.85,73.6,0,24.01,59,1,7652,2199,175,3541,0,1737,North East,311549
2018,3,WN,Southwest Airline,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2410,308,125.32,4.99,67.94,3.81,105.95,42,1,17633,7944,639,2000,112,6938,South East,182760
2018,3,WN,Southwest Airline,IAD,"Washington, DC: Washington Dulles International",202,25,8.88,0,5.62,0,10.5,2,1,1685,669,0,218,0,798,North East,689545
2018,3,WN,Southwest Airline,LAS,"Las Vegas, NV: Harry Reid International",6240,1268,342.62,8.08,242.11,4.09,671.1,34,2,60253,16277,551,9702,131,33592,South West,641903
2018,3,WN,Southwest Airline,LAX,"Los Angeles, CA: Los Angeles International",3648,1331,301.92,12.13,539.92,2.66,474.37,84,3,66877,15554,809,22128,76,28310,South West,3898747
2018,3,WN,Southwest Airline,LGA,"New York, NY: LaGuardia",939,220,75.99,3.03,67.34,2.78,70.85,108,2,10859,4401,107,2475,166,3710,North East,8804190
2018,3,WN,Southwest Airline,MCO,"Orlando, FL: Orlando International",4161,642,196.84,11.24,136.03,4,293.89,86,8,36469,12393,678,5491,196,17711,South East,307573
2018,3,WN,Southwest Airline,MDW,"Chicago, IL: Chicago Midway International",6910,999,320.33,15.62,131.41,6.08,525.56,157,2,46026,16138,803,3970,192,24923,North Cent,2746388
2018,3,WN,Southwest Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",710,112,36.47,2.19,15.39,0,57.95,10,0,5104,1512,223,474,0,2895,North Cent,429954
2018,3,WN,Southwest Airline,PHL,"Philadelphia, PA: Philadelphia International",768,126,45.82,2,21.74,0.91,55.54,56,5,5820,2239,63,724,27,2767,North East,1603797
2018,3,WN,Southwest Airline,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5590,1208,410.7,9.35,218.46,3.94,565.55,31,2,53300,20487,777,6268,93,25675,South West,1608139
2018,3,WN,Southwest Airline,SAN,"San Diego, CA: San Diego International",3153,774,234.39,4.98,134,3.06,397.58,27,1,36150,10040,280,3860,128,21842,South West,1386932
2018,3,WN,Southwest Airline,SEA,"Seattle, WA: Seattle/Tacoma International",963,198,75.18,2.46,29.43,1,89.93,4,0,8403,3355,66,789,53,4140,North West,737015
2018,3,WN,Southwest Airline,SFO,"San Francisco, CA: San Francisco International",1410,583,110.09,7.36,214.19,0,251.37,67,2,41551,8401,975,14136,0,18039,South West,873965
2018,3,WN,Southwest Airline,SLC,"Salt Lake City, UT: Salt Lake City International",958,246,83.59,0.51,24.29,0,137.61,1,1,11161,3217,19,776,0,7149,North West,199723
2018,3,WN,Southwest Airline,TPA,"Tampa, FL: Tampa International",2943,466,162.98,6.96,88.44,1,206.61,60,1,22585,8855,348,3267,20,10095,South East,384959
2018,3,YV,Mesa Airlines Inc,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",158,13,7,0,5,0,1,2,2,827,549,0,133,0,145,South East,498715
2018,3,YV,Mesa Airlines Inc,AUS,"Austin, TX: Austin - Bergstrom International",126,8,3,1,3,0,1,3,2,351,194,49,79,0,29,South Cent,961855
2018,3,YV,Mesa Airlines Inc,BNA,"Nashville, TN: Nashville International",131,10,6,2,1,0,1,1,0,662,549,57,20,0,36,South East,689447
2018,3,YV,Mesa Airlines Inc,BOS,"Boston, MA: Logan International",10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,North East,675647
2018,3,YV,Mesa Airlines Inc,CLT,"Charlotte, NC: Charlotte Douglas International",161,20,9,2,8,0,1,3,1,859,511,100,226,0,22,South East,874579
2018,3,YV,Mesa Airlines Inc,DCA,"Washington, DC: Ronald Reagan Washington National",62,4,2,1,1,0,0,5,0,232,187,29,16,0,0,North East,689545
2018,3,YV,Mesa Airlines Inc,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2672,340,93.12,21.73,97.6,2.94,124.61,56,9,21076,6710,2084,3942,88,8252,South Cent,1304379
2018,3,YV,Mesa Airlines Inc,DTW,"Detroit, MI: Detroit Metro Wayne County",146,15,12,0,1,0,2,6,0,914,772,0,39,0,103,North Cent,639111
2018,3,YV,Mesa Airlines Inc,IAD,"Washington, DC: Washington Dulles International",2067,214,56,8,50,1,99,118,3,15869,6354,773,1186,23,7533,North East,689545
2018,3,YV,Mesa Airlines Inc,IAH,"Houston, TX: George Bush Intercontinental/Houston",1944,239,77.94,13.32,91.17,3,53.56,28,3,16059,7413,1772,3149,97,3628,South Cent,2304580
2018,3,YV,Mesa Airlines Inc,LGA,"New York, NY: LaGuardia",127,34,8,0,25,0,1,14,0,1641,366,0,1246,0,29,North East,8804190
2018,3,YV,Mesa Airlines Inc,MIA,"Miami, FL: Miami International",5,1,0,0,1,0,0,0,0,74,0,0,74,0,0,South East,442241
2018,3,YV,Mesa Airlines Inc,MSP,"Minneapolis, MN: Minneapolis-St Paul International",124,13,8,1,4,0,0,3,1,714,572,53,89,0,0,North Cent,429954
2018,3,YV,Mesa Airlines Inc,PHL,"Philadelphia, PA: Philadelphia International",183,19,10,2,7,0,0,19,0,1105,738,94,273,0,0,North East,1603797
2018,3,YV,Mesa Airlines Inc,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1814,240,62.27,2.94,63.95,1.72,109.12,11,3,13771,4695,221,2045,142,6668,South West,1608139
2018,3,YV,Mesa Airlines Inc,SLC,"Salt Lake City, UT: Salt Lake City International",107,25,4.67,1,17.7,0,1.62,0,0,617,133,63,377,0,44,North West,199723
2018,3,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",505,53,15.23,0.12,20.74,0,16.91,24,0,2580,893,5,625,0,1057,South East,498715
2018,3,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",102,12,2.62,0,6.65,0,2.74,0,0,441,121,0,224,0,96,South Cent,961855
2018,3,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",466,49,11.81,0.89,15.45,0,20.85,34,0,2368,618,226,561,0,963,South East,689447
2018,3,YX,Republic Airline,BOS,"Boston, MA: Logan International",592,87,16.99,2.07,33.01,0,34.93,76,1,5150,845,237,1239,0,2829,North East,675647
2018,3,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",109,9,2.14,0,0,0,6.86,14,0,459,78,0,0,0,381,North East,585708
2018,3,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",926,108,30.24,2.03,34.58,1,40.15,16,1,5298,1311,184,893,133,2777,South East,874579
2018,3,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2298,299,61.23,3.65,113.48,0,120.64,220,2,15542,2788,298,4888,0,7568,North East,689545
